No.,Trade Date,Type,Ticker,Direction,Call/Put,Currency,Spot Price,% to Strike,Strike,Ref Price,Strike %,Prem Left,Expiry Date,DTE,Quantity,Notl (Local),Notl ($),Delta Notl,Broker,% Premium,Status,Premium ($),Delivery PnL,Combined PnL,Strategy,Notes,FX,Cum Premium,Entry Price,Current Price,Date,C/P,BBG Ticker
933,11-Apr-24,Listed - Stock,NTES US,Sell,Put,USD,95.99,8%,89,93.5,95.2%,,26-Apr-24,0,"20,000",$1.87,$1.78,,UBS,1.11%,Expired,"$20,690",$0,"$20,690",,,1,"$7,254,319",$1,FALSE,04/26/24,P,NTES US 04/26/24 P89 Equity
934,15-Apr-24,Listed - Index,NDX,Buy,Call,USD,18300,0%,18300,18300,100.0%,,19-Apr-24,,5,$9.15,$9.15,,UBS,-0.22%,Unwound,"-$20,200",,"-$20,200",,,1,"$7,234,119","-$4,040",FALSE,04/19/24,C,
935,16-Apr-24,OTC - Index,NKA,Buy,Call,JPY,39500,0%,39500,38405,101.8%,,10-May-24,0,23000,$908.50,$5.90,,MS,-0.88%,Unwound,"-$51,960",$0,"-$51,960",,,0.006493506,"$7,182,160",-$2,FALSE,05/10/24,C,
936,17-Apr-24,Listed - Index,NDX,Buy,Call,USD,18300,0%,18300,18300,100.0%,,19-Apr-24,,5,$9.15,$9.15,,UBS,-0.04%,Unwound,"-$3,580",,"-$3,580",,,1,"$7,178,580",-$716,FALSE,04/19/24,C,
937,18-Apr-24,Listed - Stock,STAA US,Sell,Put,USD,46.39,-2%,47.5,46.8,101.5%,,19-Apr-24,,"21,200",$0.99,$1.01,,UBS,2.00%,Exercised,"$19,851","-$23,532","-$3,681",,,1,"$7,198,431",$1,FALSE,04/19/24,P,STAA US 04/19/24 P47.5 Equity
938,18-Apr-24,OTC - Index,NKA,Buy,Call,JPY,39500,0%,39500,36890,101.8%,,10-May-24,0,28625,"$1,130.69",$7.34,,UBS,0.22%,Unwind,"$16,363",$0,"$16,363",,,0.006493506,"$7,214,794",$1,FALSE,05/10/24,C,
939,18-Apr-24,OTC - Index,NKA,Sell,Call,JPY,39550,-6%,37200,37180,101.8%,,10-May-24,0,41635,"$1,646.66",$10.69,,UBS,2.10%,Unwound,"$224,656",$0,"$224,656",,,0.006493506,"$7,439,450",$5,,05/10/24,C,
940,30-Jan-24,Listed - Stock,PDD US,Sell,Put,USD,113.49,13%,100,120.0,83.3%,,19-Apr-24,,"23,500",$2.82,$2.35,,UBS,1.83%,Expired,"$51,678",$0,"$51,678",,,1,"$7,491,127",$2,FALSE,04/19/24,P,PDD US 04/19/24 P100 Equity
941,19-Apr-24,Listed - Stock,ADYEN NA,Sell,Put,EUR,1179.60,-9%,1300,1400.0,92.9%,,26-Apr-24,0,670,$0.94,$0.87,,MS,2.28%,Exercised,"$21,385","-$87,242","-$65,858",,,1.0815,"$7,512,512",$32,FALSE,04/26/24,P,4AD NA 04/26/24 P1300 Equity
942,19-Apr-24,Listed - Stock,NVO US,Sell,Put,USD,123.00,5%,117,123.0,95.1%,,3-May-24,0,"8,000",$0.98,$0.94,,UBS,1.03%,Expired,"$10,180",$0,"$10,180",,,1,"$7,522,692",$1,FALSE,05/03/24,P,NVO US 05/03/24 P117 Equity
943,22-Apr-24,Listed - Stock,TSLA US,Sell,Put,USD,168.29,29%,130,142.0,91.5%,,26-Apr-24,0,"7,000",$0.99,$0.91,,UBS,2.38%,Expired,"$23,691",$0,"$23,691",,,1,"$7,546,384",$3,FALSE,04/26/24,P,TSLA US 04/26/24 P130 Equity
944,23-Apr-24,Listed - Stock,MSCI US,Sell,Put,USD,505.33,10%,460,472.0,97.5%,,17-May-24,0,"2,100",$0.99,$0.97,,UBS,1.90%,Expired,"$18,867",$0,"$18,867",,,1,"$7,565,251",$9,FALSE,05/17/24,P,MSCI US 05/17/24 P460 Equity
945,23-Apr-24,Listed - Stock,PDD US,Sell,Put,USD,133.08,11%,120,127.5,94.1%,,3-May-24,0,"7,800",$0.99,$0.94,,UBS,0.75%,Expired,"$7,415",$0,"$7,415",,,1,"$7,572,666",$1,FALSE,05/03/24,P,PDD US 05/03/24 P120 Equity
946,24-Apr-24,OTC - Stock,NVO US,Sell,Put,USD,131.89,13%,117,125.6,93.1%,,17-May-24,0,"24,000",$3.01,$2.81,,UBS,1.09%,Expired,"$32,894",$0,"$32,894",,,1,"$7,605,561",$1,,05/17/24,P,
947,24-Apr-24,OTC - Stock,NVO US,Buy,Call,USD,131.89,4%,137,125.6,109.1%,,17-May-24,0,"24,000",$3.01,$3.29,,UBS,-0.97%,Expired,"-$29,237",$0,"-$29,237",,,1,"$7,576,324",-$1,,05/17/24,C,
948,24-Apr-24,Listed - Stock,UMG NA,Sell,Put,EUR,28.74,13%,25.5,27.1,94.1%,,17-May-24,0,"111,000",$3.01,$2.83,,MS,1.26%,Expired,"$37,910",$0,"$37,910",,,1.0815,"$7,614,234",$0,FALSE,05/17/24,P,UMG NA 05/17/24 P25.5 Equity
949,25-Apr-24,Listed - Stock,MSFT US,Sell,Put,USD,420.21,17%,360,390.0,92.3%,,17-May-24,0,"5,000",$1.95,$1.80,,UBS,0.98%,Expired,"$19,172",$0,"$19,172",,,1,"$7,633,407",$4,FALSE,05/17/24,P,MSFT US 05/17/24 P360 Equity
950,25-Apr-24,Listed - Stock,MSFT US,Sell,Put,USD,406.32,8%,375,390.0,96.2%,,26-Apr-24,0,"5,000",$1.95,$1.88,,UBS,1.02%,Expired,"$19,982",$0,"$19,982",,,1,"$7,653,389",$4,FALSE,04/26/24,P,MSFT US 04/26/24 P375 Equity
951,25-Apr-24,Listed - Stock,ADYEN NA,Sell,Put,EUR,1241.20,13%,1100,1220.0,90.2%,,17-May-24,0,"1,500",$1.83,$1.65,,MS,1.16%,Expired,"$21,167",$0,"$21,167",,,1.07,"$7,674,556",$14,FALSE,05/17/24,P,ADY NA 05/17/24 P1100 Equity
952,25-Apr-24,Listed - Stock,BESI NA,Sell,Put,EUR,135.15,13%,120,135.0,88.9%,,17-May-24,0,"6,800",$0.92,$0.82,,MS,1.19%,Unwound,"$10,880",$0,"$10,880",,,1.07,"$7,685,436",$2,FALSE,05/17/24,P,BES NA 05/17/24 P120 Equity
953,26-Apr-24,Listed - Stock,BESI NA,Sell,Put,EUR,135.15,15%,118,129.2,91.3%,,17-May-24,0,"7,100",$0.92,$0.84,,MS,1.34%,Unwound,"$12,328",$0,"$12,328",,,1.07,"$7,697,765",$2,FALSE,05/17/24,P,BES NA 05/17/24 P120 Equity
954,29-Apr-24,Listed - Stock,STAA US,Sell,Put,USD,42.70,0%,42.5,47.4,89.7%,,17-May-24,0,"19,500",$0.92,$0.83,,UBS,1.87%,Expired,"$17,251",$0,"$17,251",,,1,"$7,715,016",$1,FALSE,05/17/24,P,STAA US 05/17/24 P42.5 Equity
955,2-May-24,Listed - Stock,BESI NA,Buy,Put,EUR,135.15,13%,120,121.0,99.2%,,17-May-24,0,"6,800",$0.82,$0.82,,MS,-1.99%,Unwound,"-$16,357",$0,"-$16,357",,,1.07,"$7,698,659",-$2,FALSE,05/17/24,P,BES NA 05/17/24 P120 Equity
956,2-May-24,Listed - Stock,BESI NA,Buy,Put,EUR,135.15,15%,118,121.0,97.5%,,17-May-24,0,"7,100",$0.86,$0.84,,MS,-2.10%,Unwound,"-$18,064",$0,"-$18,064",,,1.07,"$7,680,595",-$3,FALSE,05/17/24,P,BES NA 05/17/24 P120 Equity
957,3-May-24,Listed - Stock,MSCI US,Sell,Put,USD,486.32,8%,450,468,96.2%,,21-Jun-24,0,4200,$1.97,$1.89,,UBS,1.67%,Expired,"$32,898",$0,"$32,898",,,1,"$7,713,493",$8,FALSE,06/21/24,P,MSCI US 06/21/24 P450 Equity
958,3-May-24,Listed - Stock,HDB US,Sell,Put,USD,63.41,15%,55,58.2,94.5%,,21-Jun-24,0,3900,$0.23,$0.21,,UBS,1.35%,Expired,"$3,065",$0,"$3,065",,,1,"$7,716,558",$1,FALSE,06/21/24,P,HDB US 06/21/24 P55 Equity
959,7-May-24,Listed - Stock,NTES US,Sell,Put,USD,93.90,4%,90,97.0,92.8%,,7-Jun-24,0,"2,600",$0.25,$0.23,,UBS,2.46%,Expired,"$6,194",$0,"$6,194",,,1,"$7,722,752",$2,FALSE,06/07/24,P,NTES US 06/07/24 P90 Equity
960,9-May-24,OTC - Index,NKA,Buy,Call,JPY,37200.00,0%,37200,37180.0,101.8%,,10-May-24,0,"41,635","$1,548.82",$9.96,,UBS,-3.04%,Unwound,"-$302,557",$0,"-$302,557",,,0.006430868,"$7,420,196",-$7,,05/10/24,C,
961,9-May-24,OTC - Index,NKA,Sell,Call,JPY,38500.00,0%,38500,38330.0,101.8%,,14-Jun-24,0,"20,817",$801.45,$5.15,,UBS,1.90%,Unwound,"$97,887",$0,"$97,887",,,0.006430868,"$7,518,082",$5,,06/14/24,C,
962,9-May-24,Listed - Stock,ONON US,Sell,Put,USD,38.12,27%,30,31.8,94.3%,,17-May-24,0,"93,000",$2.96,$2.79,,UBS,3.37%,Expired,"$99,707",$0,"$99,707",,,1,"$7,617,789",$1,FALSE,05/17/24,P,ONON US 05/17/24 P30 Equity
963,10-May-24,Listed - Stock,SNPS US,Sell,Put,USD,605.53,21%,500,555,90.1%,,21-Jun-24,0,1700,$0.94,$0.85,,UBS,1.08%,Expired,"$10,183",$0,"$10,183",,,1,"$7,627,972",$6,FALSE,06/21/24,P,SNPS US 06/21/24 P500 Equity
964,10-May-24,Listed - Stock,SNPS US,Sell,Put,USD,605.53,19%,510,555,91.9%,,21-Jun-24,0,3400,$1.89,$1.73,,UBS,1.44%,Expired,"$27,226",$0,"$27,226",,,1,"$7,655,198",$8,FALSE,06/21/24,P,SNPS US 06/21/24 P510 Equity
965,20-May-24,Listed - Stock,PDD US,Sell,Put,USD,157.57,18%,134,146.0,91.8%,,24-May-24,0,"20,500",$2.99,$2.75,,UBS,1.09%,Expired,"$32,716",$0,"$32,716",,,1,"$7,687,914",$2,FALSE,05/24/24,P,PDD US 05/24/24 P134 Equity
967,21-May-24,OTC - Stock,300750 CH,Sell,Put,USD,189.52,5%,181.185,201.3,90.0%,,22-Jul-24,0,"107,800",$21.70,$2.70,,UBS,1.88%,Expired,"$56,384",$0,"$56,384",,,0.13819599,"$7,744,298",$1,,,,
968,22-May-24,Listed - Stock,PDD US,Sell,Put,USD,143.86,3%,140,149,94.0%,,21-Jun-24,0,13400,$2.00,$1.88,,UBS,1.78%,Expired,"$35,488",$0,"$35,488",,,1,"$7,779,786",$3,FALSE,06/21/24,P,PDD US 06/21/24 P140 Equity
969,22-May-24,OTC - Stock,RMS FP,Sell,Put,USD,2062,-2%,2100,2198.7211,95.5%,,19-Jul-24,0,1252,$2.75,$2.63,,GS,1.48%,Exercised,"$40,749","-$51,515","-$10,767",,,1.0828,"$7,820,535",$33,FALSE,07/19/24,P,
970,22-May-24,OTC - Stock,RMS FP,Buy,Call,USD,2062,14%,2350,2198.7211,106.9%,,19-Jul-24,0,1252,$2.75,$2.94,,GS,-1.23%,Expired,"-$33,868",$0,"-$33,868",,,1.0828,"$7,786,667",-$27,FALSE,07/19/24,C,
971,23-May-24,Listed - Stock,NTES US,Sell,Put,USD,89.73,0%,90,95,94.7%,,21-Jun-24,0,6900,$0.66,$0.62,,UBS,2.09%,Exercised,"$13,685","-$1,863","$11,822",,,1,"$7,800,352",$2,FALSE,06/21/24,P,NTES US 06/21/24 P90 Equity
972,23-May-24,Listed - Stock,MSCI US,Sell,Put,USD,486.32,1%,480,492,97.6%,,21-Jun-24,0,2000,$0.98,$0.96,,UBS,1.20%,Expired,"$11,780",$0,"$11,780",,,1,"$7,812,132",$6,FALSE,06/21/24,P,MSCI US 06/21/24 P480 Equity
973,23-May-24,Listed - Stock,MSCI US,Buy,Call,USD,486.32,5%,510,492,103.7%,,21-Jun-24,0,2000,$0.98,$1.02,,UBS,-1.34%,Expired,"-$13,220",$0,"-$13,220",,,1,"$7,798,912",$7,FALSE,06/21/24,C,MSCI US 06/21/24 C510 Equity
974,24-May-24,Listed - Stock,NTES US,Sell,Put,USD,89.73,6%,85,90.6,93.8%,,21-Jun-24,0,21000,$1.90,$1.79,,UBS,1.61%,Expired,"$30,630",$0,"$30,630",,,1,"$7,829,542",$1,FALSE,06/21/24,P,NTES US 06/21/24 P85 Equity
975,28-May-24,Listed - Stock,PDD US,Sell,Put,USD,143.86,-1%,145,152,95.4%,,21-Jun-24,0,12000,$1.82,$1.74,,UBS,1.61%,Expired,"$29,304","-$13,680","$15,624",,,1,"$7,858,846",$2,FALSE,06/21/24,P,PDD US 06/21/24 P145 Equity
976,28-May-24,Listed - Stock,MRNA US,Sell,Put,USD,133.4,-5%,140,153,91.5%,,21-Jun-24,0,6300,$0.96,$0.88,,UBS,2.00%,Exercised,"$19,297","-$41,580","-$22,283",,,1,"$7,878,143",$3,FALSE,06/21/24,P,MRNA US 06/21/24 P140 Equity
977,28-May-24,Listed - Stock,CELH US,Sell,Put,USD,62.48,-11%,70,83,84.3%,,21-Jun-24,0,5700,$0.47,$0.40,,UBS,1.07%,Exercised,"$5,046","-$42,864","-$37,818",,,1,"$7,883,189",$1,FALSE,06/21/24,P,CELH US 06/21/24 P70 Equity
978,28-May-24,Listed - Stock,CELH US,Sell,Put,USD,62.48,-17%,75,83,90.4%,,21-Jun-24,0,300,$0.02,$0.02,,UBS,2.11%,Exercised,$526,"-$3,756","-$3,230",,,1,"$7,883,715",$2,FALSE,06/21/24,P,CELH US 06/21/24 P75 Equity
979,29-May-24,Listed - Stock,MRNA US,Sell,Put,USD,142.55,5%,136,141.4,96.2%,,31-May-24,0,"7,000",$0.99,$0.95,,UBS,1.24%,Expired,"$12,306",$0,"$12,306",,,1,"$7,896,021",$2,FALSE,05/31/24,P,MRNA US 05/31/24 P136 Equity
980,29-May-24,Listed - Stock,CELH US,Sell,Put,USD,62.48,-11%,70,79.8,87.7%,,21-Jun-24,0,400,$0.03,$0.03,,UBS,1.29%,Exercised,$412,"-$3,008","-$2,596",,,1,"$7,896,433",$1,FALSE,06/21/24,P,CELH US 06/21/24 P70 Equity
981,30-May-24,Listed - Stock,VRT US,Sell,Put,USD,88.00,-10%,98,103.0,95.1%,,7-Jun-24,0,"19,400",$2.00,$1.90,,UBS,1.16%,Exercised,"$23,086","-$194,000","-$170,914",,,1,"$7,919,519",$1,FALSE,06/07/24,P,VRT US 06/07/24 P98 Equity
982,30-May-24,Listed - Stock,NVDA US,Sell,Put,USD,1209.98,13%,1070,1130.0,94.7%,,7-Jun-24,0,900,$1.02,$0.96,,UBS,0.93%,Expired,"$9,441",$0,"$9,441",,,1,"$7,928,960",$10,FALSE,06/07/24,P,NVDA US 06/07/24 P1070 Equity
983,31-May-24,Listed - Stock,VRT US,Sell,Put,USD,88.00,-4%,92,94.0,97.9%,,7-Jun-24,0,"10,500",$0.99,$0.97,,UBS,1.92%,Exercised,"$18,921","-$42,000","-$23,079",,,1,"$7,947,881",$2,FALSE,06/07/24,P,VRT US 06/07/24 P92 Equity
984,3-Jun-24,OTC - Stock,300285 CH,Sell,Put,USD,17.22,1%,17.065,19.0,90.0%,,3-Jul-24,0,"764,400",$14.49,$1.80,,UBS,1.12%,Unwound,"$22,388",$0,"$22,388",,,0.13802432,"$7,970,269",$0,,,,
985,3-Jun-24,OTC - Stock,300285 CH,Sell,Put,USD,18.59,9%,17.065,19.0,90.0%,OTC,5-Aug-24,12,"382,200",$7.25,$0.90,$0.11,UBS,2.24%,Active,"$22,388",$0,"$22,631",,,0.13802432,"$7,992,658",$0,,,,
986,3-Jun-24,OTC - Stock,603338 CH,Sell,Put,USD,50.96,-11%,57.232,63.6,90.0%,OTC,5-Aug-24,12,"341,800",$21.74,$2.70,$2.18,UBS,1.89%,Active,"$56,706","-$295,892","$22,631",,,0.13802432,"$8,049,364",$0,,,,
987,3-Jun-24,Listed - Stock,CAVA US,Sell,Put,USD,85.04,0%,85,88.0,96.6%,,7-Jun-24,0,"11,300",$0.99,$0.96,,UBS,1.25%,Exercised,"$12,441",$0,"$12,441",,,1,"$8,061,805",$1,FALSE,06/07/24,P,CAVA US 06/07/24 P85 Equity
988,3-Jun-24,Listed - Stock,CAVA US,Sell,Put,USD,89.93,11%,81,88.0,92.0%,,14-Jun-24,0,"11,300",$0.99,$0.92,,UBS,1.14%,Expired,"$11,305",$0,"$11,305",,,1,"$8,073,110",$1,FALSE,06/14/24,P,CAVA US 06/14/24 P81 Equity
989,3-Jun-24,Listed - Stock,ARM US,Sell,Call,USD,137.13,-2%,135,126.7,106.6%,,7-Jun-24,0,"2,400",$0.30,$0.32,,UBS,1.33%,Exercised,"$4,056","-$5,100","-$1,044",,,1,"$8,077,166",$2,FALSE,06/07/24,C,ARM US 06/07/24 C135 Equity
990,3-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1656.63,12%,1850,1627.0,113.7%,,7-Jun-24,0,600,$0.98,$1.11,,UBS,1.11%,Expired,"$10,794",$0,"$10,794",,,1,"$8,087,960",$18,FALSE,06/07/24,C,MSTR US 06/07/24 C1850 Equity
991,4-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1656.63,18%,1960,1620.0,121.0%,,14-Jun-24,0,600,$0.97,$1.18,,UBS,1.09%,Unwound,"$10,584",$0,"$10,584",,,1,"$8,098,544",$18,FALSE,06/14/24,C,MSTR US 06/14/24 C1960 Equity
992,4-Jun-24,Listed - Stock,MMYT US,Sell,Put,USD,96.91,38%,70,73.7,95.0%,,21-Jun-24,0,13500,$0.99,$0.95,,UBS,2.23%,Expired,"$22,140",$0,"$22,140",,,1,"$8,120,684",$2,FALSE,06/21/24,P,MMYT US 06/21/24 P70 Equity
993,4-Jun-24,Listed - Stock,STAA US,Sell,Call,USD,40.44,11%,45,40.2,111.9%,,21-Jun-24,0,"59,100",$2.38,$2.66,,UBS,-0.78%,Unwound,"-$18,646",$0,"-$18,646",,,1,"$8,102,038",$0,FALSE,06/21/24,C,STAA US 06/21/24 C45 Equity
994,4-Jun-24,Listed - Stock,VRT US,Sell,Put,USD,91.48,12%,82,89.3,91.8%,,14-Jun-24,0,"6,000",$0.54,$0.49,,UBS,1.11%,Expired,"$5,940",$0,"$5,940",,,1,"$8,107,978",$1,FALSE,06/14/24,P,VRT US 06/14/24 P82 Equity
995,4-Jun-24,Listed - Stock,CELH US,Sell,Put,USD,59.96,-11%,67,71.4,93.8%,,14-Jun-24,0,"27,400",$1.96,$1.84,,UBS,1.41%,Exercised,"$27,674","-$192,896","-$165,222",,,1,"$8,135,652",$1,FALSE,06/14/24,P,CELH US 06/14/24 P67 Equity
995,4-Jun-24,Listed - Stock,CELH US,Sell,Put,USD,59.96,-8%,65,71.4,91.0%,,14-Jun-24,0,"27,000",$1.93,$1.76,,UBS,1.07%,Exercised,"$20,551","-$136,080","-$115,529",,,1,"$8,156,203",$1,FALSE,06/14/24,P,CELH US 06/14/24 P65 Equity
995,4-Jun-24,Listed - Stock,MMYT US,Sell,Put,USD,86.03,32%,65,73.6,88.3%,,19-Jul-24,0,"8,200",$0.60,$0.53,,UBS,2.07%,Unwound,"$12,464",$0,"$12,464",,,1,"$8,168,667",$2,FALSE,07/19/24,P,MMYT US 07/19/24 P65 Equity
996,4-Jun-24,OTC - Stock,603338 CH,Sell,Put,USD,50.96,-8%,55.51,61.7,90.0%,OTC,9-Aug-24,16,"115,900",$7.15,$0.89,$0.65,MS,1.85%,Active,"$18,254","-$72,772","$22,631",,,0.137997654,"$8,186,921",$0,,,,
997,4-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1656.63,21%,2000,1670.0,119.8%,,21-Jun-24,0,"1,200",$2.00,$2.40,,UBS,2.63%,Unwound,"$52,788",$0,"$52,788",,,1,"$8,239,709",$44,FALSE,06/21/24,C,MSTR US 06/21/24 C2000 Equity
998,4-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1656.63,18%,1950,1670.0,116.8%,,14-Jun-24,0,600,$1.00,$1.17,,UBS,1.42%,Unwound,"$14,214",$0,"$14,214",,,1,"$8,253,923",$24,FALSE,06/14/24,C,MSTR US 06/14/24 C1950 Equity
999,6-Jun-24,OTC - Stock,688392 CH,Sell,Put,USD,35.31,-13%,40.544,47.7,85.0%,OTC,6-Aug-24,13,"151,900",$7.25,$0.85,$0.66,UBS,2.27%,Active,"$22,738","-$109,717","$22,631",,,0.138001463,"$8,276,661",$0,,,,
1000,6-Jun-24,Listed - Stock,CAVA US,Sell,Put,USD,82.59,18%,70,86.3,81.1%,91%,18-Oct-24,86,"11,500",$0.99,$0.81,$0.18,UBS,4.91%,Active,"$48,775",$0,"$48,775",,,1,"$8,325,436",$4.24,$3.86,10/18/24,P,CAVA US 10/18/24 P70 Equity
1001,6-Jun-24,Listed - Stock,CAVA US,Sell,Put,USD,82.59,6%,78,86.3,90.4%,,21-Jun-24,0,11500,$0.99,$0.90,,UBS,1.09%,Expired,"$10,810",$0,"$10,810",,,1,"$8,336,246",$1,FALSE,06/21/24,P,CAVA US 06/21/24 P78 Equity
1002,6-Jun-24,Listed - Stock,CAVA US,Sell,Put,USD,82.59,18%,70,86.3,81.1%,,19-Jul-24,0,11500,$0.99,$0.81,,UBS,1.02%,Unwound,"$10,120",$0,"$10,120",,,1,"$8,346,366",$1,FALSE,07/19/24,P,CAVA US 07/19/24 P70 Equity
1003,10-Jun-24,Listed - Stock,MSTR US,Buy,Call,USD,2000.00,0%,2000,1620.0,123.5%,,21-Jun-24,0,"1,200",$1.94,$2.40,,UBS,-0.95%,Unwound,"-$18,372",$0,"-$18,372",,,1,"$8,327,994",-$15,FALSE,06/21/24,C,MSTR US 06/21/24 C2000 Equity
1004,10-Jun-24,Listed - Stock,MSTR US,Buy,Call,USD,1960.00,0%,1960,1620.0,121.0%,,14-Jun-24,0,600,$0.97,$1.18,,UBS,-0.25%,Unwound,"-$2,406",$0,"-$2,406",,,1,"$8,325,588",-$4,FALSE,06/14/24,C,MSTR US 06/14/24 C1960 Equity
1005,10-Jun-24,Listed - Stock,MSTR US,Buy,Call,USD,1960.00,0%,1960,1620.0,121.0%,,14-Jun-24,0,600,$0.97,$1.18,,UBS,-0.26%,Unwound,"-$2,526",$0,"-$2,526",,,1,"$8,323,062",-$4,FALSE,06/14/24,C,MSTR US 06/14/24 C1960 Equity
1006,10-Jun-24,Listed - Stock,CELH US,Sell,Put,USD,59.96,-3%,62,66.7,93.0%,,14-Jun-24,0,"30,000",$2.00,$1.86,,UBS,1.23%,Exercised,"$24,651","-$61,200","-$36,549",,,1,"$8,347,713",$1,FALSE,06/14/24,P,CELH US 06/14/24 P62 Equity
1007,10-Jun-24,Listed - Stock,CELH US,Sell,Put,USD,59.96,-5%,63,66.7,94.5%,,14-Jun-24,0,"15,000",$1.00,$0.95,,UBS,1.23%,Exercised,"$12,312","-$45,600","-$33,288",,,1,"$8,360,025",$1,FALSE,06/14/24,P,CELH US 06/14/24 P63 Equity
1008,11-Jun-24,Listed - Stock,ARM US,Sell,Call,USD,160.30,0%,160,145.8,109.7%,,21-Jun-24,0,"6,800",$0.99,$1.09,,UBS,1.68%,Exercised,"$16,646","-$2,040","$14,606",,,1,"$8,376,671",$2,FALSE,06/21/24,C,ARM US 06/21/24 C160 Equity
1009,12-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1721.77,16%,2000,1673.0,119.5%,,21-Jun-24,0,"1,200",$2.01,$2.40,,UBS,0.97%,Unwound,"$19,428",$0,"$19,428",,,1,"$8,396,099",$16,FALSE,06/21/24,C,MSTR US 06/21/24 C2000 Equity
1010,12-Jun-24,Listed - Stock,ILMN US,Sell,Put,USD,115.60,9%,106,111.0,95.5%,,12-Jul-24,0,"18,000",$2.00,$1.91,,UBS,1.68%,Unwound,"$33,511",$0,"$33,511",,,1,"$8,429,610",$2,FALSE,07/12/24,P,ILMN US 07/12/24 P106 Equity
1011,13-Jun-24,OTC - Index,NKA,Buy,Call,JPY,38500.00,0%,38500,38810.0,101.8%,,14-Jun-24,0,"20,817",$801.45,$5.15,,UBS,-0.96%,Unwound,"-$49,234",$0,"-$49,234",,,0.006430868,"$8,380,375",-$2,,06/14/24,C,
1012,13-Jun-24,OTC - Index,NKA,Sell,Call,JPY,39000.00,0%,39000,38810.0,101.8%,,12-Jul-24,0,"10,400",$405.60,$2.61,,UBS,1.51%,Unwound,"$39,496",$0,"$39,496",,,0.006430868,"$8,419,871",$4,,07/12/24,C,
1013,17-Jun-24,OTC - Index,NKA,Buy,Call,JPY,39000.00,0%,39000,38810.0,101.8%,,12-Jul-24,0,"10,400",$405.60,$2.61,,UBS,-0.72%,Unwound,"-$18,741",$0,"-$18,741",,,0.006430868,"$8,401,130",-$2,,07/12/24,C,
1014,17-Jun-24,Listed - Stock,MSTR US,Buy,Call,USD,1720.00,16%,2000,1673.0,119.5%,,21-Jun-24,0,"1,200",$2.01,$2.40,,UBS,-0.07%,Unwound,"-$1,320",$0,"-$1,320",,,1,"$8,399,810",-$1,FALSE,06/21/24,C,MSTR US 06/21/24 C2000 Equity
1015,17-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1720.00,0%,1720,1510.0,113.9%,,28-Jun-24,0,"1,400",$2.11,$2.41,,UBS,1.69%,Unwound,"$35,791",$0,"$35,791",,,1,"$8,435,601",$26,FALSE,06/28/24,C,MSTR US 06/28/24 C1720 Equity
1016,20-Jun-24,Listed - Stock,DIM FP,Sell,Put,USD,146.85,9%,135,155.2,87.0%,,19-Jul-24,0,900,$0.14,$0.12,,MS,2.51%,Expired,"$3,500",$0,"$3,500",,,1,"$8,439,101",$4,FALSE,07/19/24,P,DIM GR 07/19/24 P135 Equity
1017,21-Jun-24,Listed - Stock,ADYEN NA,Sell,Put,USD,1150.00,15%,1000,1135.0,88.1%,,19-Jul-24,0,50,$0.06,$0.05,,MS,0.71%,Unwound,$403,$0,$403,,,1,"$8,439,504",$8,FALSE,07/19/24,P,ADY NA 07/19/24 P1000 Equity
1018,21-Jun-24,Listed - Stock,ADYEN NA,Sell,Put,USD,1150.00,10%,1050,1135.0,92.5%,,19-Jul-24,0,390,$0.44,$0.41,,MS,1.21%,Unwound,"$5,358",$0,"$5,358",,,1,"$8,444,862",$14,FALSE,07/19/24,P,ADY NA 07/19/24 P1050 Equity
1019,25-Jun-24,OTC - Index,NKA,Buy,Call,JPY,39561.56,-1%,39000,39010.0,100.0%,,12-Jul-24,0,"20,500",$811.01,$5.09,,UBS,1.31%,Unwound,"$66,397",$0,"$66,397",,,0.006273526,"$8,505,901",$3,,07/12/24,C,NKY 07/12/24 C39000 Equity
1020,25-Jun-24,Listed - Stock,MSTR US,Sell,Call,USD,1721.77,-1%,1700,1480.0,114.9%,,5-Jul-24,0,"1,200",$1.78,$2.04,,UBS,1.19%,Unwound,"$21,213","-$26,124","-$4,911",,,1,"$8,527,114",$18,FALSE,07/05/24,C,MSTR US 07/05/24 C1700 Equity
1021,2-Jul-24,OTC - Index,NKA,Sell,Call,JPY,39561.56,1%,40000,40070.0,99.8%,,12-Jul-24,0,"12,108",$479.01,$2.97,,UBS,1.05%,Unwound,"$30,995",$0,"$30,995",,,0.00619195,"$8,558,109",$3,,07/12/24,C,NKY 07/12/24 C39000 Equity
1022,2-Jul-24,Listed - Stock,MBLY US,Sell,Call,USD,27.00,11%,30,28.0,107.1%,,19-Jul-24,0,"100,000",$2.80,$3.00,,UBS,2.62%,Unwound,"$73,370",$0,"$73,370",,,1,"$8,631,479",$1,FALSE,07/19/24,C,MBLY US 07/19/24 C30 Equity
